Timestep,L_ASIS,L_Ankle_Lat,L_Heel,L_Knee_Lat,L_PSIS,L_Shank_Front,L_Shank_Rear,L_Shank_Upper,L_Thigh_Front,L_Thigh_Rear,L_Thigh_Upper,L_Toe_Lat,L_Toe_Med,L_Toe_Tip,R_ASIS,R_Ankle_Lat,R_Heel,R_Knee_Lat,R_PSIS,R_Shank_Front,R_Shank_Rear,R_Shank_Upper,R_Thigh_Front,R_Thigh_Rear,R_Thigh_Upper,R_Toe_Lat,R_Toe_Med,R_Toe_Tip
1693,0.00717594,0.00821159,0.00304739,0.00452346,0.00521508,0.00441867,0.00357088,0.00259744,0.00813878,0.00568475,0.00554427,0.0031953,0.00196985,0.00423306,0.0135211,0.00637766,0.00332472,0.00991968,0.00774227,0.00758922,0.00637894,0.00594007,0.0122215,0.00973891,0.0109178,0.00389718,0.00607334,0.00511371
1694,0.00693836,0.00831856,0.00301307,0.0044077,0.00529609,0.0047876,0.00355088,0.00288886,0.00807736,0.005818,0.00583125,0.00337753,0.0020429,0.00423205,0.0136515,0.00602999,0.0033834,0.0101065,0.00783169,0.00787542,0.00679525,0.00673166,0.0129946,0.0101051,0.0112038,0.0032661,0.00590553,0.00520798
1695,0.00671249,0.00843685,0.00304582,0.00412971,0.00539625,0.00524679,0.00359895,0.00345104,0.00796588,0.00576552,0.00602886,0.00348116,0.00204502,0.00418688,0.0138884,0.00564548,0.00337983,0.0102899,0.00793239,0.00811639,0.00722291,0.00752422,0.013595,0.0104284,0.0114326,0.0033944,0.00554258,0.0057348
1696,0.00646767,0.00852513,0.0029563,0.00385289,0.005435,0.0051204,0.00379199,0.00407429,0.00777169,0.00578448,0.0062248,0.00356255,0.00204531,0.00408429,0.0141824,0.00538625,0.00319382,0.0104137,0.00798321,0.00832978,0.00769794,0.00821653,0.0140745,0.0106702,0.0115851,0.00371435,0.00504322,0.00627588
1697,0.00622201,0.00867575,0.00300552,0.0038101,0.00551816,0.0049581,0.00413163,0.0045197,0.00797983,0.00601014,0.00637816,0.00367742,0.00211794,0.00400034,0.0144298,0.0051947,0.00299641,0.0104552,0.00808652,0.00850837,0.00814754,0.00875735,0.0143311,0.0108621,0.0117026,0.00402441,0.00476446,0.00637679
1698,0.00594672,0.00883614,0.00323276,0.00382787,0.00563668,0.00529418,0.00441519,0.00461458,0.00807851,0.00615028,0.00644992,0.00383393,0.00218871,0.00398539,0.0145464,0.0049422,0.00270171,0.0102969,0.0081958,0.00870798,0.00845774,0.00901972,0.0141358,0.0110231,0.0117467,0.0041384,0.00484463,0.00664175
1699,0.00576166,0.00881982,0.00345409,0.00358973,0.0056987,0.00567832,0.00426518,0.00455662,0.00792418,0.0059796,0.00642481,0.00395973,0.00223415,0.00399196,0.0146695,0.00471885,0.00243103,0.0101467,0.00831234,0.00899718,0.00880786,0.00930545,0.0142123,0.0109744,0.0116098,0.00500672,0.00492937,0.00641195
1700,0.0055159,0.00864362,0.00364396,0.00328623,0.00578934,0.00548496,0.00398102,0.00442291,0.00766799,0.00595371,0.00624468,0.00418741,0.00232966,0.00400727,0.0147577,0.00457113,0.00209891,0.0100421,0.00841398,0.00885862,0.00891,0.00945834,0.0142561,0.0109293,0.0114722,0.00576886,0.00497669,0.00626372
1701,0.00514574,0.00845171,0.00382164,0.00305456,0.00595056,0.00520828,0.00385406,0.00416138,0.00740286,0.00615349,0.00606779,0.00448628,0.00241787,0.00402278,0.01476,0.00454725,0.00188761,0.0099088,0.00839202,0.00851659,0.00865925,0.00925887,0.0141657,0.0109295,0.0112908,0.00609131,0.00487645,0.00605364
1702,0.00481986,0.00819771,0.00406509,0.00306473,0.00612772,0.00501917,0.00373501,0.00396337,0.00732474,0.0062146,0.00594867,0.00484436,0.00252653,0.00402377,0.0147014,0.00478501,0.0018157,0.00974407,0.00833315,0.00816537,0.00815292,0.00889857,0.0140011,0.0108126,0.0110745,0.00636469,0.00459749,0.00572175
1703,0.00459374,0.00792602,0.00448787,0.00311923,0.00626729,0.00505137,0.00362727,0.00385939,0.00715672,0.00626474,0.00581808,0.00530623,0.00270841,0.0040351,0.0145395,0.00501633,0.00171985,0.00953739,0.00829399,0.00783764,0.00752198,0.00850423,0.0137686,0.0106518,0.0108535,0.00675445,0.00444034,0.0058008
1704,0.00444235,0.00764687,0.00491387,0.00298953,0.00635472,0.00538727,0.00356107,0.00380558,0.00695618,0.00624459,0.00569901,0.00574599,0.00289815,0.00406566,0.0142814,0.00537315,0.00157424,0.00937657,0.00819726,0.00736428,0.00668451,0.00785225,0.0135331,0.0104614,0.0106662,0.00713228,0.0044162,0.00558264
1705,0.00429216,0.00739603,0.0052917,0.00286761,0.00644969,0.00572556,0.00338338,0.0038665,0.00668708,0.00635578,0.00576337,0.00615695,0.00307365,0.00414359,0.0141128,0.00566947,0.00158655,0.00922907,0.00807307,0.00681782,0.0057281,0.00711812,0.0133887,0.0103339,0.0106103,0.0075663,0.00448354,0.00552556
1706,0.00424812,0.00717891,0.00573528,0.00297316,0.00655869,0.00591225,0.00319924,0.00398714,0.00683185,0.00670338,0.00593212,0.00655875,0.00322533,0.00417499,0.0138586,0.00587932,0.00166164,0.00907649,0.0079461,0.00625788,0.00477386,0.00622495,0.0132992,0.0101991,0.0104872,0.00794558,0.0044702,0.00554798
1707,0.00429669,0.00695803,0.00614373,0.00315026,0.00668529,0.00569651,0.00316427,0.00410982,0.00698185,0.00707667,0.00590579,0.00695336,0.00338353,0.00414924,0.0134704,0.00612564,0.00179829,0.00882573,0.00772632,0.00561819,0.00380067,0.00534692,0.0133054,0.0100242,0.0101247,0.00819134,0.00452376,0.00528238
1708,0.00441487,0.00673761,0.00648071,0.00304267,0.00675798,0.00553565,0.00302939,0.00425307,0.00716169,0.00737831,0.00590105,0.00735575,0.00360172,0.00404639,0.0131533,0.00653881,0.00201428,0.00857192,0.00752623,0.00508051,0.00293176,0.00459314,0.0133931,0.00988033,0.00991895,0.00845058,0.00449141,0.00533451
1709,0.00452237,0.00649663,0.00688057,0.00303117,0.00676847,0.00544626,0.00316829,0.00433918,0.00755375,0.00765723,0.00606747,0.00778772,0.0038576,0.00396825,0.0128735,0.00707208,0.00231178,0.00838131,0.00725273,0.00460857,0.00244236,0.00413804,0.0135591,0.00974945,0.00982763,0.00874741,0.00449264,0.00534109
1710,0.00458343,0.00623701,0.00732064,0.00324305,0.00681068,0.00553225,0.0032752,0.00433489,0.00784736,0.00786349,0.00634654,0.00813965,0.00404854,0.00394861,0.0126306,0.00738283,0.00266761,0.00824011,0.00692299,0.00415408,0.00264515,0.00407507,0.0137436,0.00968391,0.00972714,0.00919197,0.00479447,0.00527614
1711,0.00466009,0.00596797,0.00769041,0.00339649,0.00683322,0.00570773,0.00337275,0.00444263,0.00806925,0.00800341,0.00666743,0.0084188,0.00420116,0.00405221,0.0124435,0.00758729,0.00307002,0.00812495,0.00656566,0.00378535,0.00342388,0.00439538,0.0139332,0.00978566,0.00961121,0.00952576,0.00507343,0.00522968
1712,0.00484234,0.00568931,0.0079502,0.00360229,0.00677153,0.00582896,0.00329868,0.00475568,0.00838829,0.00821675,0.00692309,0.00874905,0.00445027,0.00422753,0.0122503,0.0079981,0.00346895,0.00796879,0.00623873,0.0036213,0.00449882,0.00505071,0.0141469,0.00971672,0.00951605,0.00974693,0.00523784,0.00524275
1713,0.00518259,0.00550321,0.00816725,0.00366483,0.00673337,0.00567798,0.00346565,0.00486937,0.00828815,0.00863426,0.00713153,0.00914166,0.00472288,0.00434453,0.0119262,0.00833556,0.00381771,0.0078172,0.00599899,0.00354838,0.00564208,0.00585569,0.0143907,0.009311,0.00947657,0.0101641,0.00526942,0.00557427
1714,0.0053904,0.00544538,0.00828644,0.00353524,0.0067359,0.00542508,0.00342966,0.00470891,0.00769445,0.00876263,0.00748027,0.00943674,0.0049798,0.00441094,0.0115307,0.00847645,0.00412081,0.00769655,0.00570255,0.00355457,0.00684617,0.00674112,0.0145865,0.00899094,0.00941023,0.0106707,0.00538416,0.00596921
1715,0.00547533,0.00525032,0.00836195,0.00347225,0.00668325,0.00539824,0.00354224,0.00448178,0.00742771,0.00864824,0.0077774,0.00975841,0.00520295,0.00451485,0.0111818,0.00855961,0.00440925,0.00755611,0.00530296,0.00363975,0.00807773,0.00766935,0.0147282,0.00871091,0.00929421,0.0111665,0.00569337,0.00621629
1716,0.00549309,0.00484423,0.00840759,0.00336489,0.00656827,0.00549571,0.00355773,0.00441432,0.00744641,0.00843027,0.00794276,0.0102266,0.00541991,0.00466322,0.0108627,0.00881789,0.00471481,0.00742173,0.00501218,0.00383348,0.0092496,0.00860955,0.0147798,0.00848474,0.00916191,0.0116928,0.00596585,0.00636208
1717,0.00540517,0.00441572,0.00855308,0.00331988,0.00649678,0.00549694,0.00367889,0.00441866,0.00782379,0.00833104,0.00802866,0.0108393,0.00578329,0.00489152,0.0106319,0.00929322,0.0049831,0.00746332,0.00485684,0.00403964,0.0102379,0.00945,0.0148913,0.00830137,0.00909505,0.0121394,0.00612512,0.00650517
1718,0.00547885,0.00408011,0.00866727,0.00337513,0.00647238,0.00538912,0.00361204,0.00433438,0.00795516,0.00797623,0.00826922,0.0115114,0.00625929,0.0051891,0.0103204,0.00960631,0.00531836,0.00767366,0.00463357,0.00420951,0.01101,0.0101925,0.015133,0.00803375,0.00892286,0.0123797,0.00641155,0.00657733
1719,0.00566625,0.00391261,0.00871792,0.00356546,0.00645365,0.0052151,0.00340685,0.00408492,0.00791886,0.00760661,0.00877703,0.0121613,0.00663985,0.00546937,0.00999053,0.00955546,0.00561439,0.0078427,0.00446138,0.00436412,0.0115896,0.0108037,0.0151974,0.00770808,0.00869681,0.0124861,0.00676278,0.00671792
1720,0.00576099,0.00360187,0.00881616,0.00343314,0.0063782,0.0054589,0.00357504,0.00407262,0.00825513,0.00744779,0.00923181,0.0127931,0.00700389,0.00572426,0.00980793,0.0094735,0.0057311,0.00798623,0.00435362,0.00449187,0.0120275,0.0111991,0.0146446,0.00736015,0.00846757,0.0127815,0.00692612,0.00696371
1721,0.00580249,0.00330825,0.00887152,0.00320716,0.00643366,0.00551793,0.00383588,0.00386263,0.00770936,0.00768314,0.00968253,0.0133565,0.00734172,0.00594484,0.00962791,0.0094116,0.00569417,0.00806567,0.00430794,0.00457834,0.0122964,0.0115027,0.0140949,0.00700658,0.00823401,0.0130552,0.00694938,0.00698643
1722,0.0060147,0.00284741,0.00908725,0.00311594,0.00655886,0.00555058,0.00410661,0.00389233,0.0083241,0.00784653,0.00981273,0.0141679,0.00787371,0.00631368,0.00945057,0.00956756,0.00558611,0.00824094,0.0042923,0.00463274,0.0123704,0.0116451,0.0136531,0.00669766,0.00797744,0.0133617,0.00682092,0.0068119
1723,0.00623442,0.00232851,0.00926121,0.0027632,0.00671442,0.00574029,0.00423666,0.00402734,0.00909161,0.00798882,0.00981311,0.0150235,0.00864231,0.00670731,0.0093045,0.00962869,0.00555918,0.00859054,0.00435735,0.00463624,0.0123009,0.0116296,0.013243,0.00642103,0.00770561,0.0138862,0.00640511,0.00743029
1724,0.00635905,0.00188399,0.0092667,0.00249427,0.00681106,0.00583225,0.00424706,0.0040579,0.00916862,0.00810601,0.00998635,0.0156791,0.00911426,0.00706621,0.00918427,0.00950721,0.00550436,0.00898108,0.00440995,0.00456969,0.0120693,0.0114874,0.0128387,0.00619446,0.00738054,0.0141357,0.0062624,0.00794551
1725,0.00638754,0.00151087,0.00918033,0.002357,0.00688376,0.00577314,0.00413707,0.00404796,0.00884882,0.00822758,0.0103752,0.0161742,0.00931288,0.00733737,0.00910414,0.00917929,0.00534956,0.00927512,0.00455464,0.00445422,0.0116169,0.0111081,0.0123382,0.00594095,0.00702269,0.0140421,0.0064369,0.00772022
1726,0.00662372,0.00123864,0.0091774,0.00213606,0.00709684,0.00578674,0.00418012,0.00418771,0.00888646,0.00823643,0.0107473,0.0168095,0.0096121,0.00765631,0.00900039,0.00878871,0.00513788,0.00933314,0.00453141,0.0042913,0.0110054,0.010501,0.0117643,0.0057724,0.00684772,0.0139147,0.00661261,0.00733636
1727,0.00691495,0.00107663,0.00922871,0.00192372,0.00744104,0.00581957,0.00434429,0.00419504,0.00904177,0.00829059,0.0110998,0.0175084,0.0100715,0.00795072,0.00886634,0.0084608,0.00500129,0.00932892,0.00462445,0.00412828,0.0102121,0.00971798,0.011274,0.00571185,0.00673653,0.0139402,0.00681944,0.00708455
1728,0.00720797,0.00105554,0.00924283,0.00196972,0.00762119,0.00585538,0.0045896,0.00407007,0.00886349,0.00881503,0.0113277,0.018138,0.0105361,0.00835783,0.00890121,0.00833736,0.0049553,0.00942832,0.00478734,0.00391473,0.00924807,0.00878007,0.0108114,0.00569165,0.00663947,0.0140177,0.00685048,0.00702078
1729,0.0074848,0.000810135,0.00908417,0.001981,0.0076194,0.00581524,0.00484337,0.00411192,0.00868666,0.00934151,0.0114833,0.0187169,0.0109782,0.00853587,0.00912139,0.0084249,0.00492936,0.00955236,0.00486156,0.00376464,0.00822214,0.00780454,0.010321,0.00574554,0.00653915,0.0141249,0.00695289,0.00680949
1730,0.00780092,0.000516427,0.00885977,0.00199002,0.00766936,0.00578317,0.00491152,0.00431095,0.00880356,0.00955142,0.0117298,0.0193909,0.011574,0.00850635,0.00926116,0.00808475,0.00482439,0.00966301,0.00497408,0.00357022,0.00722893,0.00685928,0.00988133,0.00572695,0.00645861,0.0139958,0.00693386,0.00647706
1731,0.00813513,0.000558782,0.00880989,0.0019877,0.00789043,0.00578043,0.0049215,0.00420239,0.00926378,0.00949318,0.012108,0.0200768,0.0120142,0.00882676,0.00940921,0.0077342,0.00472765,0.00964524,0.00535062,0.00316871,0.00631525,0.00598317,0.00947044,0.00569712,0.00634985,0.0138096,0.00683313,0.00641002
1732,0.00843228,0.000508369,0.00886515,0.00195998,0.00811844,0.00582838,0.00497706,0.0040535,0.00965641,0.00943525,0.0124112,0.0206032,0.0121323,0.0094394,0.00942268,0.00756017,0.00446066,0.00949003,0.00586797,0.00271044,0.00554829,0.00526631,0.0091624,0.00559771,0.00626781,0.0136134,0.00676785,0.00643134
1733,0.00863283,0.000716046,0.00885873,0.00199662,0.00831546,0.00583657,0.00513003,0.00405023,0.00978274,0.00973654,0.0127673,0.0210647,0.012378,0.00987497,0.00962748,0.00734485,0.00425932,0.00926294,0.00605237,0.00250356,0.00498777,0.00476646,0.00885242,0.00542555,0.0060554,0.0135174,0.0066963,0.00656629
1734,0.00868782,0.00120165,0.00886488,0.00210226,0.00846824,0.00576161,0.00512874,0.00419342,0.0099147,0.0100645,0.0131225,0.0215756,0.0128576,0.0102408,0.0101309,0.00696108,0.0042183,0.00894973,0.00574132,0.00237429,0.00467611,0.00447803,0.008498,0.00524456,0.00585136,0.0133199,0.00653955,0.00648262
1735,0.00889007,0.00146328,0.00887776,0.00218727,0.00858451,0.00581005,0.00508267,0.00410142,0.0102281,0.0102398,0.0134298,0.0219546,0.0132439,0.0105083,0.0105183,0.00674138,0.00441921,0.00859211,0.00545767,0.00232639,0.00458676,0.00443814,0.00834701,0.00518089,0.00580292,0.0130847,0.00633072,0.0063366
1736,0.0093934,0.00143689,0.00886873,0.00218269,0.00859198,0.00574613,0.00504877,0.00389548,0.0105327,0.0102884,0.013589,0.0221613,0.0134893,0.0107034,0.0107405,0.00652422,0.00463283,0.00835632,0.00535588,0.00219621,0.00464653,0.00452633,0.00864285,0.00528455,0.00587957,0.0128705,0.00604094,0.00624615
1737,0.00990222,0.00146783,0.00877755,0.00229381,0.00872798,0.00566074,0.00490904,0.00393742,0.010707,0.0104422,0.0137706,0.0224268,0.0137712,0.0109287,0.010987,0.00631528,0.00478211,0.00830385,0.00560485,0.00204383,0.00477848,0.0046506,0.00894255,0.00548213,0.0058911,0.0126683,0.00602392,0.00611237
1738,0.0102439,0.00168145,0.00865539,0.00253924,0.00911963,0.00559805,0.00486723,0.00417318,0.0106553,0.0110477,0.0141214,0.0227325,0.0140897,0.0112899,0.0111654,0.00593399,0.00491497,0.00813563,0.00606654,0.00182348,0.00489516,0.00475326,0.00915769,0.00573528,0.00606203,0.0123333,0.00597673,0.00595506
1739,0.0104703,0.00173981,0.00844093,0.00267341,0.0094449,0.00550724,0.00511737,0.00424887,0.0108265,0.0113498,0.014366,0.0229864,0.014324,0.0116391,0.0111337,0.00562663,0.00507191,0.00794171,0.00639838,0.00157186,0.00484076,0.00467362,0.00935536,0.00593962,0.00622029,0.0117603,0.00573785,0.00563372
1740,0.0107644,0.00184801,0.00819043,0.00261662,0.00970103,0.00554893,0.00547197,0.00423217,0.0109246,0.0116646,0.0145854,0.0233083,0.0146047,0.0119026,0.0112304,0.00531936,0.00513478,0.00801474,0.00669872,0.00126201,0.00458605,0.00442425,0.00963471,0.00590701,0.00627616,0.0112109,0.00544902,0.00538128
1741,0.0108921,0.00205302,0.00799064,0.00249802,0.0100568,0.00579853,0.00562648,0.00442397,0.011355,0.0118666,0.0149495,0.023747,0.0148979,0.0121646,0.0116382,0.00496891,0.00497859,0.00776528,0.00694812,0.000856011,0.00417189,0.00395812,0.00959045,0.00585137,0.00630055,0.0108107,0.00528674,0.00512456
1742,0.0110133,0.00225762,0.00777792,0.00255347,0.0103961,0.00549097,0.00553089,0.00467646,0.0116865,0.0120493,0.0152167,0.0240799,0.0151505,0.012496,0.0120147,0.00461881,0.00465428,0.00741106,0.00726685,0.000546862,0.00362806,0.00327318,0.00933854,0.00603932,0.00648595,0.0105168,0.00503874,0.00504266
1743,0.0111357,0.00231785,0.00742799,0.00270793,0.0107441,0.00499044,0.00562717,0.00475711,0.0118405,0.0122129,0.0153352,0.0244047,0.0154054,0.0128386,0.0121674,0.00425528,0.0043851,0.00712287,0.007575,0.000728035,0.00303928,0.00242573,0.00939705,0.00628308,0.00658401,0.0101031,0.00464432,0.00498596
1744,0.0112297,0.00240896,0.00705821,0.00284497,0.0111509,0.00495047,0.00588731,0.00485552,0.0120332,0.0123686,0.0154645,0.0248231,0.0157009,0.0131719,0.0122219,0.00391493,0.00415896,0.00697809,0.00788983,0.00125781,0.00263217,0.00152484,0.00953245,0.00647582,0.00664249,0.00965307,0.00438958,0.00469928
1745,0.0113257,0.00240849,0.00675195,0.00288445,0.0115236,0.00561892,0.00625143,0.00483711,0.0122668,0.0126603,0.0156632,0.0252922,0.0160202,0.0134892,0.0122118,0.00369916,0.00409191,0.00710407,0.00848248,0.00188713,0.00266657,0.00138038,0.00975658,0.00668069,0.00680478,0.00952209,0.00449611,0.00446127
1746,0.0115147,0.00264033,0.00645823,0.00304792,0.0118427,0.00596549,0.00667237,0.00494797,0.0125588,0.0128977,0.0159091,0.025898,0.0165317,0.0139327,0.0119051,0.00366353,0.00437397,0.00744685,0.00942132,0.00254387,0.00321183,0.0023636,0.0100276,0.00691637,0.00706869,0.00962131,0.00471622,0.00424167
1747,0.0117073,0.0032976,0.00621342,0.00314102,0.0121118,0.00554299,0.00693454,0.005216,0.0129897,0.0129839,0.0161687,0.0264392,0.0169519,0.014449,0.0117514,0.00372999,0.00499838,0.0079956,0.00989978,0.00315993,0.00408007,0.00367612,0.0103298,0.00719184,0.00740009,0.00988031,0.00483734,0.00426203
1748,0.0120516,0.00394213,0.00584633,0.00316865,0.0123134,0.00450113,0.00700738,0.00553215,0.0130316,0.0132193,0.0163266,0.0269207,0.0173259,0.014901,0.0116578,0.00388456,0.00581781,0.00872317,0.00992655,0.00364355,0.00493043,0.00483722,0.0107212,0.00757373,0.00761426,0.0102215,0.00509546,0.00431005
1749,0.0123844,0.00426623,0.00564342,0.00313708,0.0125651,0.00403411,0.00734486,0.00575739,0.0132177,0.0136499,0.0166454,0.0273381,0.0176267,0.0152779,0.0116984,0.00397848,0.00656272,0.00948606,0.00990988,0.00391143,0.00558028,0.00557705,0.011057,0.0081582,0.00782797,0.0106758,0.00543985,0.00444566
1750,0.0126979,0.00456601,0.00552392,0.00322329,0.0128591,0.00411225,0.00760037,0.00611049,0.0136992,0.0138582,0.0169776,0.0278967,0.0181372,0.015624,0.0116085,0.00408721,0.00710386,0.0100853,0.0100221,0.00409205,0.00593659,0.00588784,0.0112555,0.00895925,0.00806186,0.0109496,0.00580807,0.00441542
1751,0.0130967,0.00499074,0.00541609,0.00341073,0.012875,0.00432593,0.00775801,0.00643927,0.0140337,0.0139227,0.0171691,0.0285096,0.0187628,0.0158477,0.0112686,0.00398721,0.00742449,0.0105112,0.0103081,0.00423409,0.00614414,0.00577577,0.0114622,0.00997295,0.0082432,0.0109091,0.00586668,0.00439356
1752,0.0137874,0.0053038,0.00546609,0.00359427,0.012841,0.00468676,0.00805518,0.00665449,0.0146811,0.0139609,0.0175733,0.0290204,0.0192393,0.0161137,0.0111928,0.00380515,0.0074972,0.0109527,0.0106728,0.00438218,0.00628709,0.00565193,0.0118242,0.0106861,0.00855075,0.0106721,0.0057,0.0043317
1753,0.0145973,0.00547125,0.00552977,0.00376115,0.0127608,0.00483189,0.0084576,0.00693409,0.0152744,0.0141293,0.0179846,0.029451,0.0196723,0.016395,0.01122,0.00376673,0.0073786,0.0113146,0.0110123,0.00456423,0.00631554,0.005582,0.0119987,0.0113055,0.00892629,0.0100399,0.00537169,0.00399838
1754,0.0151737,0.00564706,0.00554576,0.0038015,0.012849,0.00454084,0.0086504,0.00716575,0.0155743,0.0144524,0.0183178,0.0296997,0.0199285,0.0165885,0.0113208,0.00380359,0.00713793,0.0115475,0.0111022,0.00462383,0.00612976,0.00561086,0.0121914,0.0119547,0.00934037,0.00926216,0.00494127,0.00347338
1755,0.0154018,0.0059467,0.0055569,0.00396687,0.0130943,0.00469267,0.00880158,0.00747216,0.0154482,0.014889,0.0184519,0.0298729,0.0201627,0.0166167,0.0114097,0.00398754,0.0069509,0.0115588,0.0110405,0.00446352,0.00605805,0.00574026,0.0124834,0.0124563,0.00976717,0.00859382,0.0044488,0.00316722
1756,0.0152863,0.00582239,0.005689,0.0040824,0.0134883,0.005054,0.00878556,0.00762934,0.0154199,0.0152068,0.0185869,0.0298165,0.0200898,0.0166362,0.0114193,0.00401191,0.00679314,0.0114656,0.0110925,0.00427898,0.00606481,0.00591912,0.0128578,0.012854,0.0102931,0.00843971,0.00421855,0.00313544
1757,0.0152044,0.00589862,0.0057867,0.00429537,0.0137502,0.00510978,0.00876294,0.00785493,0.015587,0.015445,0.0187865,0.0298124,0.0201382,0.0166706,0.0114661,0.00447837,0.00654396,0.011217,0.0112673,0.00415926,0.00627615,0.00601814,0.0131369,0.013064,0.0108034,0.00834316,0.00407656,0.00322077
1758,0.0153137,0.00601427,0.00588411,0.00458083,0.0138369,0.00490102,0.00890964,0.00824082,0.0158398,0.0156001,0.0189998,0.029895,0.0203383,0.0167082,0.011593,0.00443188,0.00648667,0.0109042,0.0114058,0.00405137,0.00660005,0.00613229,0.0133039,0.0131494,0.0111147,0.00814413,0.00394828,0.00319572
1759,0.0155835,0.00620282,0.00606127,0.00477491,0.0138203,0.00529786,0.00925387,0.00837363,0.016127,0.0157793,0.0192984,0.0298493,0.0203812,0.0166719,0.0117505,0.0046125,0.00645145,0.010534,0.0114559,0.00399116,0.00694208,0.00621264,0.0133088,0.0131352,0.0112088,0.00785883,0.00378576,0.0030911
