Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
352,0.00459624,0.00607983,0.00866863,0.00556209,0.00619606,0,0.00441465,0.00521236,0.00393378,0.00181343,0.00195064,0.00405491,0,0,0.00541077,0.00234705,0.00269077,0.00451684,0.00649529,0.00711187,0.00623662,0.00618662,0.00385992,0.000916005,0.00205985,0.00742953,0,0.00550454,0.00568633,0.00636494,0.00838589,0,0,0.00158622,0.00194873,0.00983617,0.00884805,0.00812414,0.00328305,0.00549478,0.00824132,0.00605982,0.00629016,0.00464593,0.00703046,0.00384071,0.00595772,0.00649375,0.00398395,0.00552862,0.00601688,0
353,0.00568541,0.00644255,0.00928021,0.00485223,0.00644215,0,0.00448433,0.00542072,0.00374275,0.00138772,0.00219329,0.00449335,0,0,0.00563111,0.0027636,0.00295513,0.00459893,0.0068094,0.00755084,0.00643604,0.00644098,0.00339881,0.000815055,0.00205915,0.00841877,0,0.00591685,0.00581342,0.00674008,0.00861095,0,0,0.00160877,0.00197003,0.00985149,0.00924554,0.00818528,0.00343452,0.00546825,0.0082975,0.00719812,0.00822319,0.00664213,0.007993,0.00361625,0.00629868,0.00670503,0.00396271,0.00585137,0.00620575,0
354,0.00709982,0.00683071,0.00983587,0.00429038,0.00679762,0,0.00424968,0.00554111,0.00356139,0.0014097,0.0023523,0.00503127,0,0,0.0058574,0.00355355,0.00382749,0.0048395,0.0069805,0.00816093,0.00659887,0.0068184,0.00300612,0.000710204,0.00201365,0.00941274,0,0.00634696,0.00598593,0.00711669,0.00907148,0,0,0.00156218,0.00187289,0.0100017,0.00976956,0.00828519,0.00357335,0.00540765,0.00843528,0.00805978,0.00999726,0.00856369,0.00883377,0.00344567,0.00660104,0.00696611,0.00375337,0.00618764,0.00650905,0
355,0.00858425,0.007172,0.0103177,0.00384322,0.00721337,0,0.00450307,0.00565998,0.00351357,0.00175799,0.00243796,0.00539945,0,0,0.00617509,0.00452883,0.0050954,0.00520026,0.00711095,0.00870922,0.00680901,0.00714336,0.00267837,0.000682893,0.00204924,0.0103202,0,0.00662317,0.00613254,0.00732079,0.00951555,0,0,0.00151917,0.001875,0.0102893,0.010335,0.00841192,0.00364006,0.00536695,0.00911581,0.0088469,0.0116257,0.0103527,0.00964206,0.00329356,0.00683577,0.00723329,0.00346865,0.00649609,0.00688749,0
356,0.00990262,0.00736499,0.0107149,0.0034766,0.00768527,0,0.00500481,0.00609907,0.00355012,0.00206053,0.00250369,0.00530322,0,0,0.00662325,0.00557509,0.00628903,0.00569565,0.007326,0.00911348,0.00705256,0.00733903,0.00250554,0.000658178,0.00205639,0.0111229,0,0.0066988,0.00612381,0.00732461,0.00968685,0,0,0.00149049,0.00193835,0.0105926,0.0108615,0.00851038,0.00380104,0.00536299,0.0100334,0.00976138,0.013055,0.0120255,0.0102688,0.0030807,0.00695403,0.00752231,0.00315781,0.00677088,0.0073155,0
357,0.0110128,0.00746534,0.0110389,0.00320986,0.00832204,0,0.00550757,0.00673277,0.00354867,0.00226937,0.0026301,0.00500547,0,0,0.00711271,0.00663505,0.00732963,0.00625032,0.00757357,0.0094999,0.00709641,0.00752778,0.00249741,0.000610203,0.00200643,0.0118492,0,0.00676921,0.00600837,0.00730969,0.00973647,0,0,0.00146937,0.00199823,0.0108307,0.0114322,0.00859838,0.00409774,0.00542655,0.0107026,0.0107354,0.0143584,0.0134233,0.0106648,0.00279349,0.00689405,0.00786132,0.00271429,0.00701686,0.00779451,0
358,0.0119899,0.00765311,0.0113109,0.00305102,0.00913071,0,0.00598752,0.00674053,0.00348529,0.00252204,0.00274558,0.00501801,0,0,0.00756356,0.00775742,0.00841355,0.00675365,0.00776036,0.00986483,0.00693875,0.00775875,0.00255801,0.000656734,0.0020693,0.0125148,0,0.00700458,0.00591695,0.00745786,0.00987216,0,0,0.00141959,0.00202491,0.0110291,0.0121079,0.00869924,0.0044493,0.00561281,0.0112022,0.0115425,0.015644,0.0145151,0.0110469,0.00240155,0.00669168,0.0082602,0.00221804,0.00715427,0.00830302,0
359,0.0129031,0.00798659,0.0115579,0.00296304,0.0100172,0,0.0064674,0.00623315,0.00346353,0.00295117,0.00270128,0.00530396,0,0,0.00796313,0.0090103,0.00945285,0.00718976,0.00790998,0.010078,0.00678968,0.00789423,0.00260318,0.000644083,0.00207817,0.0131346,0,0.00734864,0.00585699,0.00761939,0.00990038,0,0,0.00125295,0.00188333,0.0111862,0.0127621,0.00875908,0.00486277,0.00596272,0.0117895,0.012006,0.0168257,0.0154819,0.011463,0.00189106,0.00634917,0.00849787,0.00183142,0.0071681,0.00879247,0
360,0.0137775,0.00841656,0.0118242,0.00288597,0.0109117,0,0.00690975,0.00590413,0.00351686,0.00359942,0.00259883,0.00549534,0,0,0.00834739,0.0102331,0.0102342,0.00756751,0.00807193,0.0101576,0.00657724,0.00782071,0.00262703,0.000654727,0.00209734,0.013731,0,0.007771,0.00574896,0.00750182,0.00963351,0,0,0.00116641,0.001826,0.0113375,0.013263,0.00875206,0.0052921,0.00645542,0.0125616,0.0121127,0.0178083,0.0163296,0.0116543,0.00150229,0.0059534,0.00806709,0.001666,0.00720921,0.00918602,0
361,0.0146662,0.00887297,0.0121624,0.00280511,0.0117531,0,0.00731282,0.00576195,0.00353564,0.00434511,0.00263066,0.0056041,0,0,0.00872593,0.0111954,0.0108476,0.00781317,0.00819233,0.0102762,0.00604143,0.00762766,0.00269,0.000655434,0.00207196,0.0143226,0,0.00815906,0.00565026,0.00712717,0.00932495,0,0,0.00111845,0.0017876,0.0115746,0.013612,0.00868142,0.00565407,0.00702911,0.0134484,0.012111,0.0186756,0.0169511,0.0114989,0.0017641,0.0059578,0.00723224,0.00182406,0.00738125,0.00941262,0
362,0.0155641,0.00925633,0.012592,0.00277649,0.0125502,0,0.00754399,0.00559944,0.00348531,0.00502652,0.00276549,0.00577738,0,0,0.00910011,0.0118586,0.0114629,0.00790618,0.0082509,0.010498,0.00521649,0.00744203,0.00279841,0.000667351,0.00208226,0.0149281,0,0.00804314,0.00559636,0.00671519,0.0091747,0,0,0.00108735,0.0017702,0.0119134,0.0138635,0.00849681,0.0060211,0.00778049,0.0142421,0.0122541,0.019527,0.0173961,0.0111808,0.00228722,0.00629677,0.00672169,0.00209078,0.00769687,0.00955528,0
363,0.0163056,0.00949521,0.0130371,0.00281188,0.0133133,0,0.00748331,0.00543712,0.00348692,0.00566102,0.00286761,0.00596232,0,0,0.00960814,0.0123186,0.0120194,0.00799884,0.00836767,0.0106558,0.00440259,0.00729427,0.00292258,0.000589618,0.00200523,0.0155204,0,0.00787792,0.0054592,0.00640037,0.00902448,0,0,0.00105167,0.0017286,0.0123014,0.0140278,0.00822264,0.00641986,0.00888762,0.014855,0.0123841,0.0203275,0.0178571,0.0109556,0.00252684,0.00624583,0.00664942,0.00234904,0.00813235,0.00980095,0
