Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_mankle,L_mknee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_mankle,r_mknee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
470,0.0153199,0.00544693,0.00793643,0.00188277,0.0125614,0,0.00848504,0.00489262,0.00546152,0.00428421,0.00804056,0.00681977,0,0,0.0206944,0.0120171,0.0101298,0.0225422,0.0144669,0.0195408,0.0254005,0.0341387,0.0216772,0.0177895,0.00284088,0.00329978,0.00595982,0.0103289,0,0.0145781,0.00598351,0.0083837,0.0103249,0,0,0.00630705,0.00839256,0.00567711,0.00618911,0.00321792,0.00586293,0.00649559,0.0271345,0.0183314,0.0161992,0.0133973,0.0229424,0.0145605,0.0196614,0.0198394,0.0280459,0.0235032,0.019066,0.013925,0.00316028
471,0.0152845,0.00548829,0.00791156,0.00187191,0.0125724,0,0.00849097,0.00492094,0.00544137,0.00426725,0.00804868,0.00679188,0,0,0.0206255,0.01201,0.0101235,0.0225727,0.0144795,0.0195529,0.0253128,0.0340946,0.0216768,0.0177492,0.00283175,0.00328456,0.00593834,0.0103207,0,0.0145481,0.00594478,0.00836277,0.0103354,0,0,0.0063252,0.00841633,0.00576981,0.00628001,0.00322278,0.00586507,0.00650497,0.027095,0.0183421,0.0162098,0.0133833,0.0229619,0.0146583,0.0196911,0.0197977,0.0281624,0.0236134,0.018973,0.0139044,0.00315497
472,0.0152793,0.00548495,0.00792378,0.00185895,0.012577,0,0.00849819,0.00493489,0.00542383,0.00427312,0.00802786,0.00679394,0,0,0.020521,0.012008,0.0101345,0.022585,0.0144899,0.0195271,0.0253229,0.0340703,0.021686,0.0177372,0.00282126,0.00325397,0.00589848,0.0103473,0,0.0145381,0.00593656,0.00838089,0.010321,0,0,0.00633609,0.00843646,0.00575341,0.00626992,0.00325466,0.00583088,0.00650924,0.0270671,0.0183476,0.0162163,0.0133763,0.0229258,0.0147311,0.019712,0.0197668,0.0281408,0.0236502,0.0189761,0.0138982,0.00315377
473,0.0152718,0.00543767,0.00799469,0.00186388,0.0125762,0,0.00851771,0.00492654,0.00548171,0.00430077,0.00800951,0.00678461,0,0,0.0204888,0.0120026,0.0101747,0.0225652,0.0145179,0.0195448,0.0254019,0.0341269,0.0217338,0.0177583,0.00283204,0.00325651,0.00588249,0.0103732,0,0.0145409,0.00598658,0.00839857,0.0103285,0,0,0.00636993,0.00842363,0.00565103,0.0062032,0.00327205,0.00579774,0.00649513,0.0270638,0.0183448,0.0162251,0.0133858,0.0228782,0.0146622,0.0197182,0.019792,0.0280556,0.0235723,0.0190797,0.0138909,0.0031694
474,0.015253,0.00542311,0.00803395,0.0018911,0.0125969,0,0.00855642,0.00491184,0.00553494,0.00432166,0.00800408,0.00677905,0,0,0.0204963,0.0119898,0.01024,0.0225841,0.0145351,0.0195602,0.0254054,0.0341451,0.0217464,0.0177789,0.00284951,0.00327783,0.00592765,0.0103731,0,0.0145427,0.0060733,0.00842848,0.0103417,0,0,0.00633848,0.00842184,0.0056154,0.00616569,0.00326436,0.00580986,0.0064888,0.0270522,0.0183571,0.0162404,0.0133899,0.0228706,0.0145691,0.0197091,0.0197798,0.028004,0.0234759,0.0190896,0.013854,0.00318472
475,0.0152498,0.00545623,0.00804438,0.0018803,0.0126155,0,0.00858188,0.00488524,0.0055536,0.00432326,0.00797518,0.00681372,0,0,0.0204647,0.0119787,0.0102319,0.0226058,0.0145323,0.0195603,0.0253972,0.034139,0.0217584,0.0177942,0.00285498,0.00331265,0.00597306,0.0103554,0,0.0145566,0.00612354,0.00847157,0.0103429,0,0,0.00633456,0.00842938,0.00566366,0.00619329,0.00327858,0.00585964,0.00647776,0.0270364,0.0183754,0.0162488,0.0134113,0.0228835,0.0145535,0.0197243,0.0197525,0.0280315,0.023544,0.0190382,0.0138328,0.00319473
476,0.0152702,0.0054831,0.00805301,0.00185539,0.0126039,0,0.00859178,0.00488089,0.00553636,0.0043249,0.00795308,0.00686693,0,0,0.0204345,0.0119883,0.0101436,0.0225682,0.0145074,0.0195377,0.0253999,0.0340936,0.0217653,0.0177939,0.00284384,0.00331815,0.00597761,0.0103675,0,0.0145897,0.00613732,0.00852875,0.0103702,0,0,0.00633542,0.00844392,0.00567382,0.00621874,0.00326931,0.00588507,0.00647831,0.0270468,0.0183854,0.0162478,0.0134474,0.0228744,0.014574,0.0197539,0.019734,0.0280837,0.023699,0.019032,0.0138622,0.00317592
477,0.0152882,0.00548777,0.00806599,0.00186498,0.0125795,0,0.00860207,0.00490832,0.00550407,0.0043265,0.00796585,0.00689036,0,0,0.0204739,0.0119939,0.0100563,0.022549,0.0144979,0.0195262,0.0254208,0.0340763,0.0217575,0.017781,0.00282798,0.00331405,0.00597437,0.0103914,0,0.0146303,0.00613328,0.00855247,0.0104224,0,0,0.00633702,0.00845271,0.00564774,0.00624049,0.00322073,0.00587651,0.00649432,0.0270837,0.0183851,0.0162409,0.0134745,0.0228498,0.014582,0.019778,0.0197039,0.0281059,0.0237383,0.019062,0.0138927,0.00314747
478,0.0152945,0.00551253,0.00806522,0.00188218,0.0125795,0,0.00858773,0.00491754,0.0054886,0.00432684,0.00797776,0.00689667,0,0,0.0205287,0.011976,0.0100304,0.0226042,0.0145212,0.0195348,0.0254499,0.0341277,0.0217378,0.0177749,0.00282648,0.00332238,0.00598977,0.0103838,0,0.0146369,0.00611861,0.00854008,0.01044,0,0,0.00634493,0.0084718,0.00568403,0.0062918,0.00318687,0.00587267,0.00649877,0.0271175,0.0183887,0.0162291,0.0134854,0.0228491,0.0145866,0.0197877,0.019665,0.0280747,0.0236737,0.0190463,0.0138865,0.00314133
479,0.015305,0.00553738,0.00806212,0.00186391,0.0125921,0,0.008529,0.00488579,0.00550075,0.00433284,0.00797002,0.00692041,0,0,0.0205378,0.0119655,0.0100845,0.0226451,0.014547,0.0195232,0.0254281,0.0341271,0.0217349,0.017792,0.00284572,0.00332379,0.00600484,0.0103716,0,0.0146003,0.00613147,0.00854924,0.0104183,0,0,0.00636176,0.00850657,0.00573327,0.00633659,0.00318076,0.00588006,0.0064963,0.0271074,0.0184035,0.0162149,0.0134877,0.0228626,0.0146037,0.019771,0.0196667,0.0280025,0.0236396,0.0190041,0.0138703,0.0031528
480,0.0153118,0.00553908,0.00807559,0.00182732,0.0125914,0,0.00848696,0.00483585,0.00551461,0.00432671,0.00799502,0.00693498,0,0,0.0205165,0.0119731,0.0101702,0.0226387,0.0145594,0.0195065,0.0253682,0.0340615,0.0217729,0.0178281,0.0028659,0.00331767,0.00601322,0.0103875,0,0.0145753,0.00616798,0.00856824,0.0104022,0,0,0.00638691,0.00853399,0.00572083,0.00633399,0.00320543,0.00588386,0.0065065,0.0270556,0.018408,0.0162126,0.0134809,0.0228607,0.0146393,0.0197382,0.0197031,0.0279687,0.0236682,0.0190287,0.0138622,0.00315866
481,0.0153048,0.00553873,0.00808627,0.00182968,0.0125836,0,0.0084918,0.00480551,0.0055033,0.00430082,0.00806014,0.00693539,0,0,0.020466,0.0119902,0.0101883,0.0226453,0.0145622,0.0195443,0.0253523,0.0340634,0.0218006,0.0178494,0.00286089,0.00332311,0.00603227,0.0104066,0,0.0145914,0.00616433,0.00854086,0.0104019,0,0,0.00640869,0.00854448,0.00568223,0.00630429,0.00323676,0.00588886,0.00652422,0.0270187,0.0183858,0.0162191,0.013464,0.0228505,0.0146616,0.0197189,0.019716,0.0280493,0.0237029,0.0190985,0.0138499,0.00316231
482,0.0153007,0.00555611,0.00808249,0.00186566,0.0125846,0,0.00847755,0.00482823,0.00548647,0.00428496,0.00809421,0.00694356,0,0,0.0204159,0.0120279,0.0101356,0.0226559,0.0145661,0.0196312,0.0253866,0.0341415,0.0217777,0.0178421,0.00283901,0.00333721,0.00603854,0.0104036,0,0.0146134,0.00610883,0.00849202,0.0103993,0,0,0.0064208,0.00856617,0.00568304,0.0062892,0.00323994,0.00590212,0.00653194,0.0270104,0.0183517,0.0162232,0.0134498,0.022843,0.0146283,0.0197431,0.0196929,0.0281868,0.023718,0.0191224,0.0138436,0.00316736
483,0.0153131,0.00557791,0.00807285,0.0018779,0.012579,0,0.00841027,0.00489925,0.00548357,0.00428577,0.00807976,0.00694881,0,0,0.0204237,0.0120652,0.0101043,0.022617,0.0145681,0.0196408,0.025367,0.0341612,0.0217317,0.0178217,0.00283127,0.00332886,0.00601235,0.0104032,0,0.0146278,0.00607095,0.00848908,0.0104012,0,0,0.00643475,0.00861536,0.00570738,0.00631043,0.00322517,0.00592844,0.00652019,0.0270235,0.0183369,0.01622,0.0134461,0.0228449,0.0145845,0.0198094,0.0196706,0.0282588,0.0237397,0.0190842,0.013865,0.0031637
484,0.0153338,0.00557243,0.0080793,0.00185596,0.0125726,0,0.0083403,0.00496754,0.0054962,0.00429805,0.008068,0.0069316,0,0,0.0204649,0.0120737,0.0100936,0.0225606,0.0145653,0.0195423,0.0253138,0.0341262,0.0217123,0.0178166,0.00284028,0.00330513,0.00597978,0.0104128,0,0.0146508,0.00610033,0.00852237,0.0104291,0,0,0.00644475,0.00866511,0.00570402,0.00631543,0.00322622,0.00594373,0.00650237,0.0270537,0.0183429,0.0162191,0.0134352,0.0228607,0.0146157,0.0198345,0.0196755,0.0282346,0.0237627,0.0190668,0.0139118,0.00316383
485,0.0153594,0.00554938,0.00810927,0.00184425,0.0125679,0,0.00829188,0.00499749,0.00552372,0.00430182,0.00806824,0.00689931,0,0,0.0204609,0.0120617,0.0100775,0.0225392,0.0145678,0.0194921,0.0253214,0.0341236,0.021735,0.0178257,0.0028497,0.00329334,0.00597239,0.0104225,0,0.0146636,0.00617806,0.00853929,0.0104791,0,0,0.00643886,0.00867874,0.00565692,0.00626929,0.00325432,0.00592048,0.00649296,0.0270604,0.0183587,0.0162147,0.0134103,0.0228713,0.014715,0.019763,0.0197144,0.0281752,0.023759,0.0190985,0.0139686,0.00317993
486,0.0153971,0.00553831,0.00813246,0.00186281,0.0125629,0,0.00825478,0.00500211,0.00556845,0.00430409,0.00806112,0.00687204,0,0,0.0204254,0.0120516,0.0100952,0.0225451,0.0145792,0.0195532,0.0253632,0.0341609,0.0217717,0.0178364,0.00285164,0.00330772,0.00598767,0.0104266,0,0.0146482,0.00625097,0.00854845,0.0105346,0,0,0.00641801,0.00865843,0.00562002,0.00625003,0.00324951,0.00589356,0.00649586,0.0270235,0.0183722,0.0162002,0.0133839,0.0228335,0.014756,0.0196838,0.0197419,0.028119,0.0237312,0.0191156,0.0140121,0.00318391
487,0.0154278,0.00556318,0.00812493,0.00189496,0.012578,0,0.00825192,0.00499412,0.00562475,0.00431175,0.00805167,0.00686538,0,0,0.0204252,0.0120244,0.01017,0.0225553,0.0145935,0.0195889,0.0253471,0.034193,0.0217819,0.0178477,0.00284858,0.00332413,0.00599836,0.010424,0,0.0146297,0.0062773,0.00858259,0.0105685,0,0,0.00640709,0.00864132,0.00567319,0.00630934,0.00319347,0.00589217,0.00649166,0.0270092,0.0183708,0.016199,0.0133737,0.0227818,0.0146777,0.0197188,0.0197125,0.0281023,0.023706,0.0190732,0.0140423,0.00315062
488,0.0154395,0.00559113,0.00813002,0.00192166,0.0126193,0,0.00831022,0.00499641,0.00564569,0.00431379,0.00803519,0.00685336,0,0,0.0204638,0.0119649,0.010261,0.0225672,0.0145992,0.0195445,0.0252908,0.0341956,0.0217908,0.0178634,0.0028345,0.00331702,0.00597368,0.0104122,0,0.0146258,0.00627855,0.00861917,0.0105652,0,0,0.00641518,0.0086522,0.00573358,0.00637785,0.00316347,0.00588882,0.00648382,0.0270371,0.0183751,0.0162085,0.013395,0.022775,0.0145863,0.0198384,0.0196851,0.0281554,0.0236992,0.0190175,0.0140455,0.00313121
489,0.0154352,0.00559399,0.00817113,0.00192295,0.0126579,0,0.00840659,0.0050246,0.0055935,0.00430175,0.00799387,0.00680911,0,0,0.0204794,0.0119259,0.0103235,0.0226004,0.0146085,0.0195481,0.0252787,0.0341864,0.0218339,0.0179004,0.00282529,0.00329903,0.00592815,0.0103935,0,0.0146344,0.00628539,0.00861817,0.0105543,0,0,0.00642025,0.00866786,0.00573541,0.0063732,0.00321222,0.00587782,0.0064834,0.027065,0.0184059,0.0162129,0.0134448,0.0227819,0.0145542,0.0199164,0.0196906,0.0282116,0.0237105,0.0189917,0.0139863,0.00316686
490,0.015436,0.00557492,0.00821295,0.00190363,0.0126581,0,0.00849424,0.00504708,0.00554562,0.00430689,0.00795964,0.00677033,0,0,0.0204425,0.0119526,0.0103416,0.022639,0.0146423,0.0196323,0.0253327,0.0342127,0.0218597,0.0179573,0.00283571,0.00328238,0.00589421,0.010383,0,0.0146553,0.00630077,0.00858154,0.0105688,0,0,0.00640459,0.00865327,0.00573411,0.0063491,0.00325833,0.00587791,0.00648776,0.0270966,0.0184379,0.0162144,0.0134853,0.0227642,0.0145431,0.0199098,0.0196774,0.0281848,0.0237089,0.0189964,0.0139112,0.00320193
491,0.0154505,0.00555337,0.00821944,0.00189628,0.012626,0,0.00853996,0.00502998,0.00559795,0.00433998,0.00795684,0.00679254,0,0,0.0204296,0.0119971,0.010313,0.0226296,0.0146766,0.0196474,0.025385,0.0342632,0.0218124,0.0179885,0.00285405,0.0032506,0.00585422,0.0103952,0,0.0146729,0.0063197,0.00853906,0.0105634,0,0,0.00638256,0.00861682,0.00576608,0.00636902,0.00323984,0.00588376,0.00649022,0.0271322,0.0184406,0.0162215,0.0134874,0.0227647,0.0145371,0.0198786,0.0196327,0.0281198,0.0236655,0.0190023,0.0139026,0.00319473
492,0.0154571,0.0055452,0.008202,0.0019024,0.0126005,0,0.008537,0.00500179,0.00567285,0.00435891,0.00793712,0.00683851,0,0,0.0204788,0.0120034,0.0102507,0.0225779,0.0146717,0.019565,0.0253893,0.0342901,0.0217616,0.0179696,0.00286571,0.00320897,0.00578703,0.0104194,0,0.0146758,0.00633128,0.00851815,0.0104951,0,0,0.00637259,0.00859555,0.00578859,0.00641316,0.00322358,0.00589774,0.00648429,0.027129,0.0184295,0.016231,0.0134725,0.0227899,0.0145512,0.0198521,0.0196023,0.0281096,0.0236322,0.0189869,0.0139322,0.00319821
493,0.0154473,0.00554802,0.00820077,0.00189449,0.0126028,0,0.00851029,0.00501238,0.00562434,0.00433992,0.00788151,0.00685115,0,0,0.0204807,0.0119976,0.0102014,0.0225685,0.0146612,0.0195585,0.0253946,0.0343067,0.0218013,0.0179548,0.00286481,0.00318734,0.00573683,0.0104402,0,0.0146909,0.00633174,0.00852776,0.0104217,0,0,0.00636885,0.00859725,0.00578112,0.00644051,0.003238,0.00591614,0.00647513,0.0270767,0.0184255,0.0162169,0.0134634,0.0227925,0.014562,0.0198194,0.0196053,0.0281528,0.0236625,0.0189785,0.0139347,0.00322985
494,0.015349,0.00554863,0.0081836,0.00186607,0.0125763,0,0.00855257,0.00512572,0.00547334,0.00431249,0.00788192,0.00694914,0,0,0.0203646,0.0119988,0.0102397,0.0225869,0.0146567,0.0196151,0.0254076,0.0342959,0.0218495,0.0179341,0.00284487,0.00327606,0.0056776,0.0104434,0,0.0147726,0.00636015,0.00847492,0.0104566,0,0,0.00640541,0.00861005,0.00576016,0.0064195,0.00325806,0.00589977,0.00649325,0.0270111,0.0184058,0.0161845,0.0134277,0.0227747,0.0145728,0.0197884,0.0196093,0.0281777,0.0236853,0.018972,0.0139084,0.00320596
495,0.0154645,0.00555571,0.00822214,0.00187754,0.0126118,0,0.00846583,0.00511267,0.00549235,0.00433517,0.0078471,0.00691454,0,0,0.0203138,0.0120769,0.010214,0.0226727,0.0147221,0.0197009,0.0255207,0.0343421,0.0219282,0.0180188,0.00283497,0.00320795,0.00581549,0.0104781,0,0.0147815,0.00631957,0.008539,0.0104469,0,0,0.00633653,0.00857436,0.00577214,0.00647489,0.00316822,0.00588909,0.00650831,0.0269953,0.0184021,0.016107,0.0134865,0.0227996,0.0146741,0.0198514,0.0196913,0.0282142,0.0237322,0.0190853,0.0139748,0.00319452
496,0.0154578,0.00556368,0.00816706,0.00192193,0.0125753,0,0.00847532,0.00517087,0.00555724,0.00430735,0.00791796,0.00704229,0,0,0.0202997,0.012076,0.0102178,0.0226635,0.0147088,0.0196942,0.0255388,0.0343341,0.021891,0.0180002,0.00280442,0.00336005,0.00570887,0.010459,0,0.0148093,0.00631334,0.00845336,0.0105122,0,0,0.00638561,0.00855104,0.00577524,0.00647568,0.00314804,0.00589589,0.00652474,0.0270287,0.0183755,0.0161275,0.0135098,0.0228121,0.0147489,0.0198549,0.0197127,0.028187,0.0237301,0.0191186,0.0140223,0.0031888
497,0.0155818,0.00561788,0.00818079,0.00191938,0.0126083,0,0.00842217,0.00513842,0.0055738,0.00432657,0.00792392,0.00704051,0,0,0.0203404,0.0121119,0.0101774,0.02264,0.0146684,0.0197249,0.0255774,0.0343491,0.0218639,0.0180016,0.00282089,0.00325179,0.00585196,0.0104631,0,0.0147604,0.00626834,0.00846686,0.0104678,0,0,0.00632595,0.00858381,0.00576477,0.00651353,0.00317218,0.00596047,0.00652427,0.0270174,0.0183879,0.0161461,0.0134936,0.0228182,0.0147343,0.019815,0.0197379,0.0281769,0.023753,0.0191949,0.0140849,0.003206
498,0.0155974,0.00562411,0.00820401,0.00191777,0.0126092,0,0.00841452,0.0052187,0.00549728,0.00431975,0.00799415,0.00708878,0,0,0.0204156,0.0121155,0.0101679,0.0226385,0.0146624,0.0197516,0.0256413,0.0343644,0.021859,0.0180066,0.0028211,0.00327703,0.00591964,0.0104813,0,0.014754,0.00627914,0.00844728,0.0104483,0,0,0.0063179,0.00857895,0.0057487,0.0065271,0.00318412,0.00598935,0.00650954,0.0269637,0.018393,0.0161505,0.0134394,0.0228266,0.0147189,0.0197658,0.0197247,0.0281814,0.0237561,0.0192026,0.0140538,0.00321497
499,0.0155564,0.00561247,0.00821892,0.00190831,0.0126094,0,0.00838574,0.00535133,0.00551956,0.00434807,0.00803973,0.00710313,0,0,0.0204387,0.0121321,0.010169,0.0226536,0.0146786,0.0197131,0.0257035,0.0343851,0.0218854,0.0180241,0.00283229,0.00327698,0.00600701,0.010499,0,0.0147657,0.00633372,0.00845626,0.0104387,0,0,0.00628133,0.0085249,0.00576654,0.0065572,0.00317234,0.00599984,0.00651026,0.0269497,0.0184071,0.0161354,0.013445,0.0228152,0.0147133,0.0197771,0.0197328,0.0281797,0.0237803,0.0191919,0.013965,0.00320736
500,0.0155446,0.00561353,0.00826133,0.00190139,0.012606,0,0.00834865,0.00542835,0.00565224,0.0043863,0.00803548,0.00711675,0,0,0.0203846,0.0121377,0.0101757,0.0226717,0.0146885,0.0196805,0.0257064,0.0344078,0.0219336,0.0180423,0.00284983,0.00327424,0.0060411,0.0104852,0,0.0147805,0.0064053,0.00849944,0.0104285,0,0,0.00622435,0.00844745,0.0058021,0.00660103,0.00316672,0.00600744,0.00653187,0.0270061,0.0184249,0.0161275,0.0134945,0.0227923,0.0146384,0.0198376,0.019808,0.0281623,0.0238139,0.0192162,0.0139299,0.00319483
501,0.0155057,0.00558668,0.00831543,0.00188118,0.0126303,0,0.00837604,0.00545816,0.00575103,0.00439784,0.00804929,0.0072079,0,0,0.0203916,0.0121319,0.0101762,0.0226763,0.0146855,0.0196641,0.0256826,0.0344078,0.0219595,0.0180621,0.00286244,0.00338516,0.0059312,0.0104638,0,0.0148246,0.00643766,0.00847127,0.0104563,0,0,0.00624,0.00841345,0.00579404,0.00658867,0.00317402,0.00599543,0.00654919,0.0270377,0.0184429,0.0161214,0.0135035,0.022774,0.0145647,0.0198481,0.0198943,0.0281495,0.0237978,0.0192467,0.0139786,0.00321237
502,0.0156117,0.00561646,0.00833287,0.00187969,0.0126343,0,0.00835347,0.00540298,0.00570833,0.00438689,0.00805304,0.00720025,0,0,0.0204316,0.012096,0.0102214,0.022645,0.0146668,0.0195934,0.0256617,0.0343628,0.0219523,0.018062,0.00287885,0.00332198,0.00605867,0.0104595,0,0.0147594,0.00643021,0.0085506,0.0104444,0,0,0.00618526,0.00842344,0.00580277,0.00657312,0.00318085,0.0059844,0.00652541,0.0270097,0.0184836,0.0161147,0.0134749,0.0227743,0.0146079,0.019813,0.0199707,0.0281883,0.0237877,0.0192758,0.0140671,0.0032186
503,0.0155609,0.00556792,0.00831425,0.0018771,0.0126461,0,0.00837873,0.00539542,0.00567784,0.00441436,0.00812232,0.00727279,0,0,0.0204015,0.0120904,0.0102245,0.0226275,0.0146614,0.0195485,0.0256665,0.0343207,0.021951,0.0180765,0.00288555,0.00350797,0.00598029,0.0104429,0,0.0147799,0.00641989,0.00850361,0.0105084,0,0,0.00618216,0.00842752,0.00578569,0.00655068,0.00320218,0.00595945,0.00647791,0.0270093,0.0184999,0.0161065,0.013453,0.0227849,0.0146603,0.0198042,0.0199811,0.028196,0.0237563,0.0192509,0.014079,0.00322319
504,0.0156539,0.00560995,0.00830417,0.00189008,0.0126498,0,0.00834754,0.00534664,0.00569233,0.00441469,0.00817147,0.00722578,0,0,0.02035,0.0120734,0.0101422,0.0226841,0.0146903,0.0196432,0.0256477,0.0343039,0.0219481,0.0180982,0.00286852,0.00339856,0.00613728,0.0104522,0,0.0147203,0.00646715,0.0085661,0.0104896,0,0,0.0061358,0.00831669,0.00581246,0.00660054,0.0032051,0.00598287,0.00649495,0.0270152,0.0185143,0.0160911,0.0134588,0.022786,0.0145765,0.0198268,0.0199745,0.0281792,0.0237432,0.0192582,0.014076,0.0032335
505,0.015597,0.00557287,0.00830984,0.00190409,0.012638,0,0.00836551,0.00540336,0.00574557,0.0044234,0.00818232,0.00728576,0,0,0.0203378,0.0120752,0.0100412,0.0227005,0.0146799,0.0197107,0.0256422,0.0342966,0.0219628,0.0180936,0.00286291,0.00351101,0.00604749,0.0104743,0,0.0148205,0.00649519,0.00846879,0.0105307,0,0,0.00605303,0.00827804,0.00578691,0.00666846,0.00319957,0.00600349,0.00652079,0.0270018,0.0185102,0.0160995,0.0134953,0.0227894,0.0145345,0.0198269,0.0199786,0.0281751,0.0237339,0.0192794,0.0140639,0.00323261
506,0.0157166,0.00560458,0.00830749,0.00189935,0.01263,0,0.0083025,0.00542124,0.00574785,0.00439533,0.00813184,0.00721917,0,0,0.0203419,0.0120709,0.010028,0.0226601,0.0146583,0.0196413,0.0256392,0.0342701,0.0219312,0.0180606,0.00286722,0.00340182,0.00614991,0.0104983,0,0.014842,0.00648541,0.00853906,0.0105266,0,0,0.00607965,0.00812175,0.00581112,0.00670485,0.0031857,0.00599767,0.00653248,0.0269721,0.018497,0.0161184,0.0135201,0.0228317,0.0146191,0.0198377,0.0199825,0.0281918,0.0237205,0.0192909,0.0140603,0.00322752
507,0.01575,0.00559334,0.00833175,0.00188984,0.0126277,0,0.00831154,0.00545049,0.00568916,0.00437966,0.00810991,0.00721687,0,0,0.0203519,0.0120695,0.0100344,0.0226163,0.014666,0.0195739,0.0256722,0.0343015,0.0219193,0.0180483,0.0028499,0.00341005,0.00615149,0.0105161,0,0.0148496,0.00646797,0.00847831,0.0105138,0,0,0.00610964,0.00818252,0.00577709,0.0066882,0.00319018,0.00599098,0.0065458,0.0269436,0.0184843,0.0161046,0.0135144,0.022886,0.0146912,0.0198778,0.0199939,0.028197,0.0237165,0.0193089,0.0140748,0.00322702
508,0.0157154,0.00559903,0.00835477,0.00186319,0.0126222,0,0.00828135,0.00543812,0.00561389,0.0043975,0.00811207,0.00720843,0,0,0.020355,0.0120917,0.0100182,0.0226372,0.0146955,0.0196116,0.025664,0.0343398,0.0219584,0.0180641,0.00284793,0.0034082,0.00613894,0.0105438,0,0.0148302,0.00649104,0.0084307,0.010483,0,0,0.00612443,0.00822431,0.00574088,0.00669528,0.00322452,0.00597988,0.006543,0.0269268,0.0184782,0.0160785,0.013519,0.0228781,0.0146859,0.0198713,0.0199859,0.0281847,0.0237302,0.0193183,0.0140907,0.00323222
509,0.01555,0.00557991,0.00833896,0.00187853,0.0125815,0,0.00828069,0.00546897,0.00557934,0.00440579,0.00813958,0.0072557,0,0,0.0203472,0.0120975,0.0100005,0.0226742,0.0146961,0.0196858,0.0256384,0.0343516,0.0220107,0.0180531,0.00283625,0.0035178,0.00603316,0.0105552,0,0.01487,0.00652879,0.0083624,0.0105181,0,0,0.00611722,0.00818735,0.00569852,0.00674629,0.00326411,0.00594334,0.00651301,0.0269204,0.0184602,0.0160899,0.0135361,0.0228079,0.0146823,0.0198007,0.0199712,0.0281857,0.0237504,0.0193243,0.0140959,0.00321856
510,0.0155898,0.00559798,0.00834335,0.00188546,0.0126034,0,0.00821125,0.00539441,0.00563151,0.00442298,0.0081468,0.00717561,0,0,0.0203168,0.0121529,0.00997444,0.0227095,0.0146933,0.0197133,0.0256133,0.0343017,0.0220313,0.0180665,0.00286521,0.00342812,0.00615821,0.010587,0,0.0148416,0.00648997,0.00838651,0.0104839,0,0,0.00605407,0.00810244,0.00573516,0.00681271,0.00316034,0.00595807,0.00652203,0.0269342,0.0184735,0.0160618,0.0135268,0.0227662,0.0147011,0.019758,0.0199685,0.0281943,0.023756,0.0193019,0.0141031,0.00321484
