Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
126,0.0262796,0.00772315,0.00684104,0.00520477,0.0107883,0,0.0186611,0.0132064,0.0102078,0.0171882,0.0198956,0.0188391,0,0,0.0173101,0.0281785,0.0283837,0.0164048,0.0163169,0.00889337,0.0192804,0.016295,0.00938691,0.00690375,0.00809854,0.0099346,0,0.0234443,0.00626222,0.0178168,0.0191887,0,0,0.00304191,0.00620358,0.0136365,0.00736854,0.00537793,0.00813177,0.0158569,0.0155593,0.0232765,0.0284914,0.0313807,0.0214042,0.02269,0.0171271,0.0201038,0.0233141,0.02089,0.00505965,0
127,0.0262275,0.0084244,0.00806424,0.00553728,0.0116271,0,0.0188488,0.0136742,0.0106978,0.0181099,0.020266,0.0195013,0,0,0.0173787,0.0279594,0.0284293,0.0162993,0.0173664,0.00943713,0.0207378,0.0168639,0.00964135,0.00696294,0.00813922,0.0106142,0,0.0240467,0.00707025,0.0180881,0.0199058,0,0,0.00341152,0.00625287,0.0138639,0.00789455,0.00556887,0.00880863,0.0166492,0.0158507,0.0233774,0.0289776,0.0322918,0.0215707,0.0221895,0.0166705,0.0200162,0.0233962,0.0211135,0.00570063,0
128,0.0266218,0.00930634,0.0093875,0.00597443,0.012709,0,0.0192335,0.0140359,0.0112806,0.0190015,0.0209782,0.0201884,0,0,0.0176701,0.0275137,0.0281405,0.0161063,0.0184216,0.010276,0.0218122,0.0173179,0.0100546,0.00707704,0.00822132,0.0111701,0,0.0248239,0.00781867,0.0184808,0.0206131,0,0,0.00359336,0.00626106,0.0140757,0.00868634,0.00569165,0.00933888,0.0172792,0.0163244,0.0235352,0.0296129,0.033152,0.0216323,0.0212913,0.0158449,0.0197063,0.0229088,0.0210301,0.0063593,0
129,0.0271673,0.0104187,0.0105763,0.00650085,0.0137433,0,0.0196859,0.0143024,0.0117736,0.0197834,0.0218686,0.0210429,0,0,0.0180887,0.0268936,0.0278745,0.0157019,0.0191675,0.0113869,0.0223964,0.017674,0.0106023,0.00732572,0.00833232,0.0116986,0,0.0257222,0.00854568,0.018895,0.0213233,0,0,0.00344526,0.0063243,0.014131,0.00947548,0.00569,0.00974186,0.0179411,0.0168825,0.0237386,0.0301515,0.0338912,0.0215095,0.0203272,0.0148126,0.019042,0.0218208,0.0204527,0.00715605,0
130,0.0276045,0.0115157,0.0114052,0.00693576,0.0144698,0,0.0198825,0.0144617,0.0121293,0.0204084,0.0228274,0.0219937,0,0,0.0184848,0.0264863,0.027762,0.0151064,0.019614,0.0123965,0.0225775,0.0179047,0.0110858,0.00742567,0.00835654,0.0122065,0,0.0267445,0.00935269,0.0193068,0.0220549,0,0,0.00311034,0.00626988,0.0140979,0.00996308,0.00572336,0.010103,0.018579,0.0172892,0.0237277,0.0304765,0.0344843,0.0211784,0.0190391,0.0135419,0.0179716,0.0202363,0.0194711,0.00793379,0
131,0.0279077,0.0123447,0.0119215,0.00722856,0.0149175,0,0.0198468,0.0144233,0.0124882,0.0209148,0.0239536,0.0227352,0,0,0.0188255,0.0265834,0.0278038,0.0145597,0.0199752,0.0128682,0.0224895,0.0180955,0.0114553,0.00712442,0.0082614,0.0126211,0,0.027955,0.0101621,0.0197939,0.0228103,0,0,0.00283432,0.00605618,0.0141703,0.0102381,0.00586595,0.0103931,0.0189661,0.0174385,0.0235294,0.0308057,0.0350652,0.0208228,0.0173413,0.0121116,0.0166929,0.0184605,0.0181592,0.0084189,0
132,0.0281627,0.0129581,0.012346,0.00746021,0.0152331,0,0.020017,0.0141881,0.0129494,0.0213645,0.0252326,0.0233578,0,0,0.0192299,0.0271289,0.0282574,0.0142069,0.0203449,0.0130346,0.0225258,0.0184881,0.0118275,0.00661124,0.00813222,0.0129529,0,0.0293854,0.0109106,0.0203119,0.0237665,0,0,0.00256222,0.0057303,0.014317,0.0104348,0.00598831,0.010629,0.0191094,0.0175512,0.0236889,0.0314273,0.0358238,0.0208195,0.0161084,0.010997,0.0153769,0.0169205,0.0167479,0.00866859,0
133,0.0283788,0.0135424,0.0127697,0.0077059,0.0154386,0,0.0205826,0.0139926,0.0134749,0.0217689,0.0262958,0.0244148,0,0,0.0196854,0.0278923,0.0291459,0.0139852,0.0205664,0.0131205,0.022918,0.0191376,0.0121635,0.00620753,0.00807344,0.0132201,0,0.0309778,0.0116356,0.0208494,0.0250614,0,0,0.00221782,0.00564436,0.0144019,0.0105444,0.00609069,0.0109368,0.0192845,0.0179558,0.0243354,0.0321932,0.0366769,0.0211592,0.0158991,0.0103814,0.0140811,0.0157591,0.0156551,0.00893296,0
134,0.02847,0.0141366,0.0131237,0.00788992,0.0155043,0,0.0213425,0.0142208,0.0140777,0.0219648,0.0270476,0.0262417,0,0,0.0199714,0.0286149,0.0300045,0.0139725,0.0208494,0.0130631,0.0235204,0.0197663,0.0123584,0.00598055,0.00807928,0.0133994,0,0.0326586,0.0123414,0.0214829,0.0266272,0,0,0.00185227,0.00559394,0.0144278,0.0105924,0.00635872,0.0113188,0.019597,0.0185742,0.0249511,0.0327702,0.0374115,0.0214844,0.0160185,0.0102037,0.0130686,0.014808,0.0149703,0.00924661,0
135,0.0283747,0.0146294,0.0132854,0.00796135,0.0154248,0,0.0223028,0.014917,0.0147262,0.0219688,0.0278863,0.0284905,0,0,0.0201865,0.0292487,0.0305335,0.0142893,0.0211645,0.0126495,0.0237524,0.0201396,0.0124753,0.00578073,0.00809954,0.0134222,0,0.0343428,0.0130472,0.0224751,0.0282936,0,0,0.00154341,0.00558584,0.0145206,0.0106015,0.00672934,0.0116052,0.0197625,0.0189989,0.0252284,0.0332268,0.0379848,0.0217396,0.015611,0.01067,0.0125932,0.0138844,0.0145701,0.00937844,0
